0000000141	1528761761.721971658
0000000091	1528761762.111348012
0000000091	1528761762.151213845
0000000142	1528761762.529818324
0000000143	1528761764.766458011
0000000115	1528761764.845172750
0000000115	1528761764.850167125
0000000011	1528761766.277268843
0000000011	1528761766.277916343
0000000045	1528761766.295796031
0000000067	1528761766.329576968
0000000067	1528761766.330822698
0000000045	1528761766.366869677
0000000067	1528761766.370361656
0000000067	1528761766.371605562
0000000045	1528761766.437756708
0000000045	1528761766.508684573
0000000144	1528761766.827974833
0000000145	1528761768.094566343
0000000011	1528761769.293921759
0000000146	1528761770.001053321
0000000146	1528761770.019219884
0000000147	1528761770.169240561
0000000139	1528761771.007750248
0000000139	1528761771.027953737
0000000148	1528761771.824185091
0000000149	1528761772.058317643
0000000150	1528761774.992265819
0000000150	1528761774.993563423
0000000150	1528761775.007641861
0000000150	1528761775.011186913
0000000150	1528761775.012397642
0000000150	1528761775.013611184
0000000150	1528761775.023274465
0000000150	1528761775.025671236
0000000150	1528761775.026855976
0000000151	1528761775.266473580
0000000152	1528761775.366360975
0000000153	1528761776.050205298
0000000154	1528761777.113340193
0000000155	1528761778.416391391
0000000156	1528761778.975552484
0000000157	1528761779.546450922
0000000157	1528761779.604044724
0000000158	1528761780.040005297
0000000159	1528761780.312612640
0000000159	1528761780.333306182
0000000160	1528761781.219949463
0000000160	1528761781.250812588
0000000161	1528761781.366872431
0000000162	1528761781.469043109
0000000162	1528761781.490720608
0000000163	1528761782.229983317
0000000163	1528761782.249661598
0000000141	1528761782.859765608
0000000141	1528761782.882046910
0000000164	1528761783.170061025
0000000165	1528761783.198728004
0000000165	1528761783.229439931
0000000166	1528761783.618675868
0000000166	1528761783.638464514
0000000167	1528761784.153419670
0000000168	1528761784.529634878
0000000168	1528761784.555548941
0000000168	1528761784.585547534
0000000169	1528761785.880308784
0000000169	1528761785.915809721
0000000170	1528761786.325347898
0000000171	1528761788.153868471
0000000171	1528761788.178849096
0000000172	1528761789.891232949
0000000173	1528761790.891423938
0000000173	1528761790.947429147
0000000173	1528761790.948593261
0000000174	1528761791.680899667
0000000175	1528761791.945200136
0000000176	1528761793.293142219
0000000176	1528761793.334137219
0000000177	1528761793.670960916
0000000178	1528761793.869760500
0000000178	1528761793.899471177
0000000179	1528761794.513428572
0000000180	1528761795.439259093
0000000085	1528761795.557068155
0000000085	1528761795.572108624
0000000091	1528761796.460120863
0000000091	1528761796.501641019
0000000181	1528761797.835567998
0000000181	1528761797.845734040
0000000182	1528761798.273967373
0000000182	1528761798.293227165
0000000177	1528761798.545299508
0000000183	1528761800.161394508
0000000085	1528761800.363477060
0000000085	1528761800.383495080
0000000184	1528761801.841571799
0000000185	1528761802.058980080
0000000186	1528761802.471699194
0000000186	1528761802.553058621
0000000172	1528761804.856676537
0000000172	1528761804.879833152
0000000172	1528761804.891423412
0000000187	1528761804.916958568
0000000188	1528761806.678220599
0000000188	1528761806.694076588
0000000189	1528761807.032857265
0000000189	1528761807.042791640
0000000190	1528761807.704606223
0000000190	1528761807.716431223
0000000190	1528761807.736171953
0000000191	1528761808.016961171
0000000191	1528761808.126390182
0000000192	1528761808.601151275
0000000193	1528761809.500948254
0000000194	1528761809.832221483
0000000194	1528761809.851847733
0000000195	1528761810.208517056
0000000196	1528761810.469104920
0000000197	1528761811.103865858
0000000197	1528761811.123170910
0000000198	1528761811.368101639
0000000198	1528761811.389097837
0000000199	1528761811.536712055
0000000199	1528761811.561355805
0000000200	1528761811.579677368
0000000201	1528761811.835995805
0000000202	1528761812.418247993
0000000202	1528761812.477016482
0000000203	1528761813.119975544
0000000204	1528761813.428046325
0000000205	1528761814.344027367
0000000206	1528761814.795695648
0000000207	1528761816.086200908
0000000208	1528761816.618605022
0000000209	1528761818.336855699
0000000209	1528761818.358297469
0000000210	1528761818.397494969
0000000211	1528761818.801139501
0000000212	1528761818.876421688
0000000212	1528761818.877673146
0000000212	1528761818.945983042
0000000212	1528761818.947238146
0000000172	1528761819.871054188
0000000213	1528761821.410552208
0000000213	1528761821.431160750
0000000214	1528761822.020449968
0000000214	1528761822.022096010
0000000214	1528761822.055709603
0000000215	1528761822.472212624
0000000215	1528761822.495583770
0000000215	1528761822.543051166
0000000216	1528761823.749982415
0000000216	1528761823.789326530
0000000217	1528761823.951681113
0000000218	1528761824.731053509
0000000218	1528761824.750703821
0000000219	1528761824.817955071
0000000220	1528761824.896851269
0000000191	1528761825.341832415
0000000221	1528761826.219247206
0000000222	1528761826.718744966
0000000067	1528761827.211607831
0000000067	1528761827.215453612
0000000067	1528761827.247067206
0000000067	1528761827.251798716
0000000223	1528761827.535150851
0000000223	1528761827.536854966
0000000223	1528761827.566347570
0000000224	1528761827.681167049
0000000224	1528761827.735994758
0000000225	1528761827.955279028
0000000226	1528761828.660557674
0000000227	1528761829.675170069
0000000227	1528761829.700934236
0000000228	1528761829.835992830
0000000228	1528761829.838010642
0000000229	1528761829.960785278
0000000229	1528761830.016017882
0000000230	1528761831.262799183
0000000231	1528761831.653006631
0000000232	1528761831.660301944
0000000232	1528761831.680074391
0000000233	1528761833.153815016
0000000233	1528761833.173916058
0000000234	1528761833.582261422
0000000235	1528761833.953700432
0000000172	1528761834.886354807
0000000172	1528761834.899693401
0000000172	1528761834.913327932
0000000172	1528761834.924933921
0000000236	1528761835.900519754
0000000237	1528761836.068214181
0000000238	1528761837.319859181
0000000238	1528761837.375618660
0000000239	1528761837.463955066
0000000240	1528761840.201563607
0000000240	1528761840.232259388
0000000240	1528761840.311306836
0000000240	1528761840.341803451
0000000231	1528761841.658116836
0000000241	1528761843.956676626
0000000241	1528761843.969679230
0000000242	1528761844.058111158
0000000242	1528761844.110323918
0000000242	1528761844.170989855
0000000243	1528761844.312407772
0000000244	1528761844.917186938
0000000244	1528761844.924343501
0000000245	1528761847.679454906
0000000193	1528761849.602172093
0000000172	1528761849.781063291
0000000172	1528761849.792672145
0000000172	1528761849.804242093
0000000172	1528761849.815822770
0000000246	1528761851.735390009
0000000247	1528761851.927673602
0000000247	1528761851.948368602
0000000101	1528761852.132217352
0000000248	1528761853.884674227
0000000249	1528761853.996201050
0000000249	1528761854.018169643
0000000249	1528761854.040422664
0000000249	1528761854.061169331
0000000244	1528761854.917754174
0000000244	1528761854.921490424
0000000244	1528761854.926896726
0000000250	1528761854.990428914
0000000251	1528761857.363002402
0000000252	1528761858.059861517
0000000253	1528761860.972334120
0000000253	1528761860.992547245
0000000254	1528761861.212346724
0000000255	1528761863.210305473
0000000256	1528761863.877981619
0000000256	1528761863.901303494
0000000110	1528761864.024061098
0000000110	1528761864.064660629
0000000257	1528761864.889711098
0000000172	1528761864.899723285
0000000244	1528761864.920167452
0000000258	1528761865.009296150
0000000259	1528761867.296945315
0000000259	1528761867.317229742
0000000259	1528761867.319249586
0000000260	1528761868.032076982
0000000260	1528761868.250074065
0000000261	1528761869.702585575
0000000261	1528761869.723323387
0000000262	1528761869.861491564
0000000262	1528761869.881717346
0000000263	1528761870.085455314
0000000263	1528761870.087060523
0000000264	1528761870.641060522
0000000265	1528761871.166541981
0000000266	1528761871.743415782
0000000266	1528761871.762047137
0000000267	1528761874.997709271
0000000267	1528761875.017100364
0000000268	1528761875.120427344
0000000269	1528761876.281370104
0000000270	1528761876.818899791
0000000270	1528761876.851816458
0000000271	1528761877.180254739
0000000272	1528761877.620235363
0000000273	1528761878.233708280
0000000273	1528761878.235144009
0000000274	1528761879.223213280
0000000274	1528761879.243362394
0000000275	1528761880.224647133
0000000275	1528761880.244387810
0000000216	1528761880.507718592
0000000216	1528761880.547342185
0000000276	1528761881.681181143
0000000277	1528761881.816351299
0000000277	1528761881.820184633
0000000278	1528761882.869143122
0000000278	1528761882.873980570
0000000278	1528761882.881461820
0000000278	1528761882.891378903
0000000278	1528761882.901359320
0000000216	1528761884.266561715
0000000269	1528761884.303136715
0000000216	1528761884.308880361
0000000269	1528761884.310646976
0000000269	1528761884.331895621
0000000269	1528761884.333185205
0000000183	1528761884.878939736
0000000183	1528761884.917101038
0000000279	1528761885.448353694
0000000279	1528761885.466758121
0000000183	1528761885.665976819
0000000183	1528761885.687725048
0000000183	1528761885.706973225
0000000280	1528761885.914065933
0000000280	1528761885.934523485
0000000281	1528761887.758728589
0000000281	1528761887.760436193
0000000281	1528761887.784610047
0000000216	1528761888.671436713
0000000216	1528761888.711428172
0000000282	1528761889.565243692
0000000283	1528761890.328696504
0000000284	1528761890.636703588
0000000284	1528761890.656889317
0000000285	1528761890.705920671
0000000285	1528761890.726020879
0000000286	1528761892.077522389
0000000269	1528761892.330891087
0000000269	1528761892.332648795
0000000269	1528761892.371170879
0000000269	1528761892.372442233
0000000287	1528761892.458123170
0000000288	1528761893.310437128
0000000289	1528761893.827428378
0000000290	1528761898.158737751
0000000291	1528761898.887308272
0000000292	1528761900.031386553
0000000292	1528761900.032891449
0000000292	1528761900.042339938
0000000292	1528761900.045436501
0000000293	1528761902.714035406
0000000294	1528761903.132507020
0000000295	1528761903.198677125
0000000296	1528761903.809188218
0000000296	1528761903.837245978
0000000297	1528761904.068598374
0000000298	1528761904.205581812
0000000216	1528761904.817282228
0000000299	1528761905.517910926
0000000299	1528761905.519636499
0000000300	1528761906.241963009
0000000300	1528761906.262126030
0000000300	1528761906.282422644
0000000301	1528761906.562100717
0000000302	1528761909.491793789
0000000302	1528761909.514848008
0000000110	1528761909.963800507
0000000110	1528761909.983983789
0000000303	1528761910.148990559
0000000303	1528761910.194071445
0000000150	1528761911.852748788
0000000150	1528761911.855325246
0000000150	1528761911.856819621
0000000150	1528761911.858006132
0000000150	1528761911.859153319
0000000150	1528761911.867790663
0000000150	1528761911.868994725
0000000150	1528761911.873672173
0000000150	1528761911.874802382
0000000304	1528761913.300519881
0000000305	1528761914.866004412
0000000306	1528761915.645258839
0000000307	1528761915.715307797
0000000308	1528761916.595047692
0000000309	1528761920.124966389
0000000309	1528761920.145305972
0000000310	1528761921.116456441
0000000310	1528761921.141647378
0000000311	1528761921.582098524
0000000312	1528761922.602895607
0000000313	1528761923.838551179
0000000313	1528761923.843922638
0000000314	1528761925.391547116
0000000315	1528761925.758272481
0000000316	1528761925.885206803
0000000317	1528761926.706060553
0000000318	1528761927.170465084
0000000319	1528761928.809734042
0000000320	1528761931.344388520
0000000320	1528761931.346053885
0000000321	1528761931.992548520
0000000322	1528761933.886412530
0000000322	1528761933.887875498
0000000323	1528761933.949098884
0000000323	1528761933.973643779
0000000110	1528761934.533878415
0000000324	1528761935.859617477
0000000325	1528761935.861926800
0000000326	1528761936.489323779
0000000326	1528761936.509684976
0000000327	1528761939.378957788
0000000327	1528761939.415380965
0000000328	1528761942.983349036
0000000328	1528761943.003863724
0000000329	1528761943.973580859
0000000329	1528761943.990211380
0000000330	1528761945.766750285
0000000330	1528761945.822643462
0000000331	1528761946.789775389
0000000332	1528761951.257358512
0000000216	1528761953.940516324
0000000216	1528761953.982949970
0000000333	1528761954.288054761
0000000333	1528761954.308292001
0000000334	1528761954.396919657
0000000334	1528761954.425314761
0000000335	1528761954.736607209
0000000336	1528761956.678519708
0000000337	1528761957.274075594
0000000338	1528761957.621260802
0000000336	1528761957.643464968
0000000336	1528761957.655063979
0000000336	1528761957.678309760
0000000216	1528761957.781590333
0000000216	1528761957.807757468
0000000339	1528761957.896625125
0000000340	1528761958.940313614
0000000341	1528761959.028213353
0000000342	1528761961.914836113
0000000342	1528761961.920052363
0000000343	1528761962.037641894
0000000343	1528761962.040585279
0000000344	1528761962.521600487
0000000344	1528761962.522602206
0000000344	1528761962.545792154
0000000344	1528761962.546765852
0000000345	1528761962.848343925
0000000346	1528761963.401668872
0000000346	1528761963.408399602
0000000343	1528761965.054126893
0000000343	1528761965.054841372
0000000347	1528761965.772566215
0000000336	1528761966.668173819
0000000336	1528761966.691378142
0000000336	1528761967.303427829
0000000336	1528761967.326605225
0000000336	1528761967.338201475
0000000348	1528761967.787765017
0000000348	1528761967.827495954
0000000349	1528761969.599770537
0000000349	1528761969.609498297
0000000350	1528761971.189197672
0000000350	1528761971.214769911
0000000110	1528761971.569509130
0000000110	1528761971.584968713
0000000110	1528761971.604306838
0000000101	1528761972.997188244
0000000101	1528761973.039434285
0000000351	1528761976.670950534
0000000336	1528761976.696842826
0000000336	1528761976.709806784
0000000336	1528761976.721421784
0000000336	1528761976.733005065
0000000352	1528761978.002049284
0000000353	1528761978.064715325
0000000353	1528761978.072862877
0000000353	1528761978.092940742
0000000354	1528761978.999799960
0000000355	1528761979.202351731
0000000355	1528761979.222220116
0000000356	1528761979.520425898
0000000357	1528761981.937674386
0000000358	1528761982.465563032
0000000336	1528761983.161576313
0000000336	1528761983.173170896
0000000336	1528761983.185257042
0000000336	1528761983.196911209
0000000336	1528761983.210303396
0000000336	1528761983.222270479
0000000336	1528761983.235330740
0000000336	1528761983.259863604
0000000336	1528761983.275510011
0000000336	1528761983.287309959
0000000336	1528761983.299013657
0000000336	1528761983.310579438
0000000336	1528761983.324053969
0000000336	1528761983.335490479
0000000336	1528761983.358924542
0000000359	1528761983.582795011
0000000359	1528761983.603012250
0000000360	1528761984.177045271
0000000360	1528761984.201951260
0000000361	1528761985.610618864
0000000362	1528761987.069675270
0000000336	1528761987.326564592
0000000336	1528761987.338147405
0000000336	1528761987.352299749
0000000336	1528761987.375347770
0000000363	1528761987.571947874
0000000363	1528761987.593131572
0000000363	1528761987.611914905
0000000363	1528761987.613094332
0000000364	1528761988.839885634
0000000365	1528761989.236087352
0000000365	1528761989.265432196
0000000366	1528761990.474554643
0000000366	1528761991.578959330
0000000367	1528761991.821073445
0000000367	1528761991.857437664
0000000368	1528761992.934423445
0000000369	1528761996.108319068
0000000369	1528761996.130995006
0000000370	1528761997.118429849
0000000371	1528761998.608378599
0000000371	1528761998.633071880
0000000371	1528761998.646669067
0000000372	1528761999.028727036
0000000372	1528761999.070862557
0000000371	1528761999.340137036
0000000371	1528761999.352352817
0000000371	1528761999.366737088
0000000373	1528762000.002921306
0000000374	1528762000.683792035
0000000375	1528762000.909518389
0000000376	1528762000.938678546
0000000377	1528762001.153921827
0000000378	1528762001.174439118
0000000379	1528762002.170813910
0000000379	1528762002.191061045
0000000380	1528762002.755481305
0000000380	1528762002.780933337
0000000381	1528762005.167601825
0000000382	1528762006.827547398
0000000382	1528762006.882797241
0000000150	1528762006.918219325
0000000150	1528762006.919487814
0000000150	1528762006.922824793
0000000150	1528762006.923992918
0000000150	1528762006.925114585
0000000150	1528762006.942708647
0000000150	1528762006.945122450
0000000110	1528762007.084933022
0000000336	1528762007.658580106
0000000336	1528762008.037919949
0000000383	1528762008.601737657
0000000383	1528762008.621682501
0000000384	1528762009.263677136
0000000384	1528762009.292299897
0000000385	1528762011.691361875
0000000385	1528762011.711574635
0000000386	1528762012.864778854
0000000387	1528762014.331483593
0000000388	1528762014.519324582
0000000389	1528762014.828423644
0000000390	1528762014.858678072
0000000390	1528762014.873489426
0000000391	1528762015.601447603
0000000391	1528762015.621177238
0000000392	1528762015.777843696
0000000393	1528762016.506749738
0000000394	1528762016.821224998
0000000394	1528762016.899980727
0000000357	1528762017.444144789
0000000336	1528762017.648812445
0000000336	1528762017.810546091
0000000336	1528762017.833727029
0000000336	1528762017.871424529
0000000336	1528762017.883011404
0000000336	1528762017.894611247
0000000336	1528762017.906200362
0000000395	1528762018.190773383
0000000216	1528762018.483468226
0000000396	1528762018.761768070
0000000397	1528762018.904386403
0000000397	1528762018.924068903
0000000398	1528762019.722467393
0000000399	1528762021.681100777
0000000216	1528762022.279509267
0000000216	1528762022.317593902
0000000400	1528762022.413049631
0000000401	1528762023.257718693
0000000402	1528762023.380930152
0000000403	1528762023.610464943
0000000404	1528762024.707545099
0000000404	1528762024.727573432
0000000404	1528762024.744347651
0000000405	1528762025.723554838
0000000405	1528762025.724722286
0000000405	1528762025.728366713
0000000405	1528762025.729641036
0000000405	1528762025.730948067
0000000405	1528762025.732297234
0000000405	1528762025.733468640
0000000405	1528762025.790679422
0000000405	1528762025.791807234
0000000405	1528762025.793022547
0000000405	1528762025.794291765
0000000405	1528762025.795464734
0000000405	1528762025.796743797
0000000405	1528762025.798008015
0000000405	1528762025.799393119
0000000405	1528762025.800495828
0000000405	1528762025.827795411
0000000405	1528762025.832344369
0000000405	1528762025.833672026
0000000405	1528762025.835085672
0000000406	1528762025.916964630
0000000336	1528762026.674225880
0000000336	1528762026.687504005
0000000336	1528762026.699085255
0000000336	1528762027.396680150
0000000336	1528762027.408127181
0000000084	1528762028.105860202
0000000407	1528762028.765666972
0000000403	1528762029.016908118
0000000343	1528762030.093759784
0000000408	1528762030.999568274
0000000409	1528762031.637144263
0000000409	1528762031.657195044
0000000410	1528762031.679187232
0000000411	1528762031.783452284
0000000411	1528762031.839380825
0000000412	1528762032.426123429
0000000403	1528762033.145823950
0000000413	1528762033.818046398
0000000413	1528762033.840057439
0000000336	1528762036.657948011
0000000336	1528762036.683294678
0000000336	1528762036.694891084
0000000414	1528762040.207016812
0000000414	1528762040.243225666
0000000415	1528762040.574836291
0000000415	1528762040.594924051
0000000372	1528762041.232998426
0000000416	1528762041.260965197
0000000413	1528762042.607000457
0000000417	1528762043.397109259
0000000418	1528762044.187645092
0000000418	1528762044.210368269
0000000419	1528762044.699935560
0000000420	1528762046.984848216
0000000421	1528762048.332054778
0000000422	1528762050.384588475
0000000422	1528762050.385837693
0000000422	1528762050.386934412
0000000422	1528762050.416852068
0000000422	1528762050.417985818
0000000422	1528762050.419053475
0000000422	1528762050.421298006
0000000392	1528762051.179449204
0000000423	1528762051.319677797
0000000424	1528762051.628619880
0000000392	1528762052.282480036
0000000392	1528762052.302989724
0000000425	1528762052.418016078
0000000426	1528762056.773309878
0000000427	1528762056.877581285
0000000427	1528762056.887847639
0000000428	1528762058.344198003
0000000429	1528762058.708849565
0000000429	1528762058.728545086
0000000430	1528762058.935991128
0000000431	1528762059.155182013
0000000431	1528762059.181625034
0000000431	1528762059.197342065
0000000432	1528762059.677957950
0000000433	1528762060.281553731
0000000429	1528762060.601627585
0000000434	1528762060.965250450
0000000434	1528762061.020046908
0000000435	1528762061.029847794
0000000435	1528762061.041361387
0000000436	1528762061.536205502
0000000437	1528762061.883920866
0000000438	1528762063.905696855
0000000439	1528762064.891541855
0000000440	1528762068.530148936
0000000441	1528762071.270345863
0000000441	1528762071.290550185
0000000442	1528762072.278609664
0000000443	1528762072.805142268
0000000110	1528762073.284999976
0000000444	1528762073.800600966
0000000445	1528762074.443347320
0000000445	1528762074.481725757
0000000446	1528762074.493795288
0000000403	1528762074.591883882
0000000447	1528762074.751023413
0000000448	1528762075.293926330
0000000449	1528762075.764752371
0000000427	1528762077.050672058
0000000447	1528762078.598490547
0000000450	1528762078.760203881
0000000450	1528762078.778944037
0000000451	1528762079.322010078
0000000452	1528762080.008289661
0000000452	1528762080.028298724
0000000453	1528762080.062799870
0000000454	1528762081.217670702
0000000422	1528762082.434820442
0000000422	1528762082.437240806
0000000455	1528762082.443996067
0000000455	1528762082.462545077
0000000456	1528762082.597196275
0000000456	1528762082.617472785
0000000457	1528762085.231231691
0000000457	1528762085.251430128
0000000458	1528762085.841064242
0000000458	1528762085.861265076
0000000459	1528762086.605296898
0000000459	1528762086.624296169
0000000460	1528762087.309071065
0000000461	1528762087.358597054
0000000461	1528762087.393798669
0000000462	1528762087.517306846
0000000463	1528762087.613070492
0000000463	1528762087.633580388
0000000464	1528762087.807131169
0000000465	1528762088.525418096
0000000466	1528762090.326214709
0000000467	1528762091.321465751
0000000468	1528762092.008260803
0000000343	1528762092.111296063
0000000343	1528762092.111944917
0000000343	1528762092.231347625
0000000469	1528762092.243540542
0000000469	1528762092.263064813
0000000470	1528762093.001723198
0000000471	1528762093.781948198
0000000472	1528762094.331497468
0000000403	1528762094.980246947
0000000403	1528762095.002172781
0000000343	1528762095.121988614
0000000343	1528762095.122629031
0000000473	1528762095.328673353
0000000474	1528762096.284938509
0000000475	1528762096.989557676
0000000475	1528762097.010619915
0000000476	1528762097.051804082
0000000476	1528762097.081828040
0000000477	1528762097.605421738
0000000477	1528762097.606625644
0000000478	1528762098.169852206
0000000478	1528762098.189701529
0000000479	1528762098.602385488
0000000479	1528762098.621662675
0000000480	1528762099.975961945
0000000481	1528762100.992050799
0000000482	1528762101.234848507
0000000483	1528762101.795134757
0000000484	1528762101.991924601
0000000484	1528762102.012138299
0000000485	1528762103.023820694
0000000485	1528762103.094827569
0000000485	1528762103.167113819
0000000486	1528762105.348960797
0000000486	1528762105.404458766
0000000487	1528762105.666840068
0000000487	1528762105.687046422
0000000488	1528762105.789258349
0000000488	1528762105.844825381
0000000489	1528762108.135561161
0000000489	1528762108.143736161
0000000490	1528762108.308601838
0000000491	1528762109.174735483
0000000492	1528762109.266463713
0000000493	1528762109.970758921
0000000493	1528762109.971175431
0000000494	1528762110.377933504
0000000494	1528762110.403116473
0000000495	1528762110.476601733
0000000493	1528762113.271238711
0000000493	1528762113.274072409
0000000496	1528762113.668306888
0000000126	1528762115.302955377
0000000126	1528762115.321615117
0000000497	1528762115.648050689
0000000498	1528762115.889037773
0000000499	1528762117.426077095
0000000499	1528762117.432785793
0000000499	1528762117.453916314
0000000499	1528762117.463763345
0000000500	1528762118.618423084
0000000500	1528762118.634830688
0000000501	1528762119.519450011
0000000501	1528762119.574879698
0000000502	1528762121.833879124
0000000503	1528762123.122798707
0000000503	1528762123.145490374
0000000504	1528762123.362810374
0000000505	1528762124.343051363
0000000505	1528762124.365467144
0000000506	1528762124.930423915
0000000507	1528762125.014642613
